Annee,Subdivision,AgeQ80,Sexe,PartPopulationMoyenne
1999,Australes,Moins de 5 ans,1,-0.0430366495289376
1999,Australes,Moins de 5 ans,2,0.0374190101019912
1999,Tuamotu-Gambier,05-09 ans,1,-0.125010877520597
1999,Tuamotu-Gambier,05-09 ans,2,0.138277810064309
1999,Tuamotu-Gambier,10-14 ans,1,-0.113889063173681
1999,Tuamotu-Gambier,10-14 ans,2,0.125803535243321
1999,Tuamotu-Gambier,15-19 ans,1,-0.0882419369975524
1999,Tuamotu-Gambier,15-19 ans,2,0.0940720533008493
1999,Tuamotu-Gambier,20-24 ans,1,-0.0917468694931959
1999,Tuamotu-Gambier,20-24 ans,2,0.0815885655737896
1999,Tuamotu-Gambier,25-29 ans,1,-0.106756444366689
1999,Tuamotu-Gambier,25-29 ans,2,0.0947387326856691
1999,Tuamotu-Gambier,30-34 ans,1,-0.0929467918350959
1999,Tuamotu-Gambier,30-34 ans,2,0.0894350766974431
1999,Tuamotu-Gambier,35-39 ans,1,-0.0882939821876475
1999,Tuamotu-Gambier,35-39 ans,2,0.0657525106332291
1999,Tuamotu-Gambier,40-44 ans,1,-0.0639083828641439
1999,Tuamotu-Gambier,40-44 ans,2,0.0550694480957435
1999,Tuamotu-Gambier,45-49 ans,1,-0.0406559423733805
1999,Tuamotu-Gambier,45-49 ans,2,0.0393566972010912
1999,Tuamotu-Gambier,50-54 ans,1,-0.0318835966078978
1999,Tuamotu-Gambier,50-54 ans,2,0.0311039806733704
1999,Tuamotu-Gambier,55-59 ans,1,-0.0319143229956362
1999,Tuamotu-Gambier,55-59 ans,2,0.0298758723761248
1999,Tuamotu-Gambier,60-64 ans,1,-0.0270363382400213
1999,Tuamotu-Gambier,60-64 ans,2,0.0269446792908296
1999,Tuamotu-Gambier,65-69 ans,1,-0.0202368541702119
1999,Tuamotu-Gambier,65-69 ans,2,0.0222248330626073
1999,Tuamotu-Gambier,70-74 ans,1,-0.0115868828823142
1999,Tuamotu-Gambier,70-74 ans,2,0.0101506682381341
1999,Tuamotu-Gambier,75-79 ans,1,-0.00691920318055288
1999,Tuamotu-Gambier,75-79 ans,2,0.00703354195757503
1999,Tuamotu-Gambier,80 ans et plus,1,-0.00305021989092815
1999,Tuamotu-Gambier,80 ans et plus,2,0.00486362339873411
1999,Tuamotu-Gambier,Moins de 5 ans,1,-0.0608933276169607
1999,Tuamotu-Gambier,Moins de 5 ans,2,0.0646491953364083
2000,Iles Du Vent,05-09 ans,1,-0.117462592192536
2000,Iles Du Vent,05-09 ans,2,0.099474905259489
2000,Iles Du Vent,10-14 ans,1,-0.124023936808718
2000,Iles Du Vent,10-14 ans,2,0.106288832037489
2000,Iles Du Vent,15-19 ans,1,-0.0949561808004292
2000,Iles Du Vent,15-19 ans,2,0.0998560994500974
2000,Iles Du Vent,20-24 ans,1,-0.0793791724295652
2000,Iles Du Vent,20-24 ans,2,0.0792157253647518
2000,Iles Du Vent,25-29 ans,1,-0.0849099428819878
2000,Iles Du Vent,25-29 ans,2,0.0856064883605236
2000,Iles Du Vent,30-34 ans,1,-0.0884937976653505
2000,Iles Du Vent,30-34 ans,2,0.0882387295428853
2000,Iles Du Vent,35-39 ans,1,-0.0809148647009561
2000,Iles Du Vent,35-39 ans,2,0.0799658593730035
2000,Iles Du Vent,40-44 ans,1,-0.0669292565100635
2000,Iles Du Vent,40-44 ans,2,0.0644674239227308
2000,Iles Du Vent,45-49 ans,1,-0.0541589647537772
2000,Iles Du Vent,45-49 ans,2,0.0523760313139143
2000,Iles Du Vent,50-54 ans,1,-0.0424241544885449
2000,Iles Du Vent,50-54 ans,2,0.0395699031029624
2000,Iles Du Vent,55-59 ans,1,-0.0335259477012312
2000,Iles Du Vent,55-59 ans,2,0.0308228887159546
2000,Iles Du Vent,60-64 ans,1,-0.0249265918313427
2000,Iles Du Vent,60-64 ans,2,0.0232786723490814
2000,Iles Du Vent,65-69 ans,1,-0.0178427851601608
2000,Iles Du Vent,65-69 ans,2,0.0182798509561654
2000,Iles Du Vent,70-74 ans,1,-0.0106788490978167
2000,Iles Du Vent,70-74 ans,2,0.0123742340058794
2000,Iles Du Vent,75-79 ans,1,-0.00539095591449377
2000,Iles Du Vent,75-79 ans,2,0.00774142671074552
2000,Iles Du Vent,80 ans et plus,1,-0.00304431452073983
2000,Iles Du Vent,80 ans et plus,2,0.00645567097889109
2000,Iles Du Vent,Moins de 5 ans,1,-0.0928251872098858
2000,Iles Du Vent,Moins de 5 ans,2,0.0903790385052589
2000,Iles Sous-Le-Vent,05-09 ans,1,-0.104883495758489
2000,Iles Sous-Le-Vent,05-09 ans,2,0.102605065872163
2000,Iles Sous-Le-Vent,10-14 ans,1,-0.111520137178937
2000,Iles Sous-Le-Vent,10-14 ans,2,0.110527504479479
2000,Iles Sous-Le-Vent,15-19 ans,1,-0.0996425097287093
2000,Iles Sous-Le-Vent,15-19 ans,2,0.103780680805537
2000,Iles Sous-Le-Vent,20-24 ans,1,-0.079070704084306
2000,Iles Sous-Le-Vent,20-24 ans,2,0.0804458500068402
2000,Iles Sous-Le-Vent,25-29 ans,1,-0.0836387970689045
2000,Iles Sous-Le-Vent,25-29 ans,2,0.0869228809695745
2000,Iles Sous-Le-Vent,30-34 ans,1,-0.0892407875116038
2000,Iles Sous-Le-Vent,30-34 ans,2,0.0886523912281943
2000,Iles Sous-Le-Vent,35-39 ans,1,-0.0818323535922457
2000,Iles Sous-Le-Vent,35-39 ans,2,0.0824460842844859
2000,Iles Sous-Le-Vent,40-44 ans,1,-0.0689983042040334
2000,Iles Sous-Le-Vent,40-44 ans,2,0.0668790949951795
2000,Iles Sous-Le-Vent,45-49 ans,1,-0.0558642854943461
2000,Iles Sous-Le-Vent,45-49 ans,2,0.0541494066149845
2000,Iles Sous-Le-Vent,50-54 ans,1,-0.044560977019055
2000,Iles Sous-Le-Vent,50-54 ans,2,0.040680116548517
2000,Iles Sous-Le-Vent,55-59 ans,1,-0.03513930985615
2000,Iles Sous-Le-Vent,55-59 ans,2,0.0271979493604776
2000,Iles Sous-Le-Vent,60-64 ans,1,-0.0264130899515107
2000,Iles Sous-Le-Vent,60-64 ans,2,0.0247296254452782
2000,Iles Sous-Le-Vent,65-69 ans,1,-0.0164179857741656
2000,Iles Sous-Le-Vent,65-69 ans,2,0.0191679267903222
2000,Iles Sous-Le-Vent,70-74 ans,1,-0.0115191233525021
2000,Iles Sous-Le-Vent,70-74 ans,2,0.0128718740104575
2000,Iles Sous-Le-Vent,75-79 ans,1,-0.00496351098232623
2000,Iles Sous-Le-Vent,75-79 ans,2,0.0083334856409662
2000,Iles Sous-Le-Vent,80 ans et plus,1,-0.00373127516520148
2000,Iles Sous-Le-Vent,80 ans et plus,2,0.00714771587041386
2000,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.0969957548415607
2000,Iles Sous-Le-Vent,Moins de 5 ans,2,0.0953821110758478
2000,Marquises,05-09 ans,1,-0.119563482224752
2000,Marquises,05-09 ans,2,0.122589857942104
2000,Marquises,10-14 ans,1,-0.127825242909562
2000,Marquises,10-14 ans,2,0.130995926810061
2000,Marquises,15-19 ans,1,-0.104885187707424
2000,Marquises,15-19 ans,2,0.108729395025403
2000,Marquises,20-24 ans,1,-0.0745107008628088
2000,Marquises,20-24 ans,2,0.0707540438901123
2000,Marquises,25-29 ans,1,-0.0786424717134738
2000,Marquises,25-29 ans,2,0.0835492267929952
2000,Marquises,30-34 ans,1,-0.0846991464712673
2000,Marquises,30-34 ans,2,0.0809812254935222
2000,Marquises,35-39 ans,1,-0.077084832160284
2000,Marquises,35-39 ans,2,0.0770955544452463
2000,Marquises,40-44 ans,1,-0.0649713889069855
2000,Marquises,40-44 ans,2,0.0622747768586885
2000,Marquises,45-49 ans,1,-0.0512569992777509
2000,Marquises,45-49 ans,2,0.0480342386465742
2000,Marquises,50-54 ans,1,-0.0404297311649301
2000,Marquises,50-54 ans,2,0.0356428793196683
2000,Marquises,55-59 ans,1,-0.0357141618465954
2000,Marquises,55-59 ans,2,0.0342803859763833
2000,Marquises,60-64 ans,1,-0.0296805465658486
2000,Marquises,60-64 ans,2,0.0286037244705984
2000,Marquises,65-69 ans,1,-0.0225488877317489
2000,Marquises,65-69 ans,2,0.0203636879537618
2000,Marquises,70-74 ans,1,-0.0137401674999168
2000,Marquises,70-74 ans,2,0.0135156502196973
2000,Marquises,75-79 ans,1,-0.00853809945852411
2000,Marquises,75-79 ans,2,0.00999627840798106
2000,Marquises,80 ans et plus,1,-0.00401797326881679
2000,Marquises,80 ans et plus,2,0.00643023248641413
2000,Marquises,Moins de 5 ans,1,-0.0605825892511903
2000,Marquises,Moins de 5 ans,2,0.0729614003055406
2000,Australes,05-09 ans,1,-0.134199885192487
2000,Australes,05-09 ans,2,0.136061374325052
2000,Australes,10-14 ans,1,-0.1495560481043
2000,Australes,10-14 ans,2,0.159048158085783
2000,Australes,15-19 ans,1,-0.107236390775295
2000,Australes,15-19 ans,2,0.117920829011898
2000,Australes,20-24 ans,1,-0.0855814876115323
2000,Australes,20-24 ans,2,0.0705432817473287
2000,Australes,25-29 ans,1,-0.0677699322520817
2000,Australes,25-29 ans,2,0.0796883233691775
2000,Australes,30-34 ans,1,-0.0815815297251679
2000,Australes,30-34 ans,2,0.0830532016923076
2000,Australes,35-39 ans,1,-0.0767913429679441
2000,Australes,35-39 ans,2,0.0787429907531132
2000,Australes,40-44 ans,1,-0.0633207223732756
2000,Australes,40-44 ans,2,0.0616415141485148
2000,Australes,45-49 ans,1,-0.0541569388555476
2000,Australes,45-49 ans,2,0.048479702287573
2000,Australes,50-54 ans,1,-0.0374366291480435
2000,Australes,50-54 ans,2,0.0338280088392311
2000,Australes,55-59 ans,1,-0.0311887363253317
2000,Australes,55-59 ans,2,0.0326974031253977
2000,Australes,60-64 ans,1,-0.0301090958513523
2000,Australes,60-64 ans,2,0.0300892856897423
2000,Australes,65-69 ans,1,-0.0245209035576211
2000,Australes,65-69 ans,2,0.0230376376525514
2000,Australes,70-74 ans,1,-0.0145883069098187
2000,Australes,70-74 ans,2,0.0127949766250773
2000,Australes,75-79 ans,1,-0.0115520573587716
2000,Australes,75-79 ans,2,0.0102788085235521
2000,Australes,80 ans et plus,1,-0.00371102484728423
2000,Australes,80 ans et plus,2,0.00838759351961985
2000,Australes,Moins de 5 ans,1,-0.0232594087484856
2000,Australes,Moins de 5 ans,2,0.024391450718593
2000,Tuamotu-Gambier,05-09 ans,1,-0.135130023720533
2000,Tuamotu-Gambier,05-09 ans,2,0.146042486408254
2000,Tuamotu-Gambier,10-14 ans,1,-0.119341494900377
2000,Tuamotu-Gambier,10-14 ans,2,0.124556083822712
2000,Tuamotu-Gambier,15-19 ans,1,-0.0920146604751048
2000,Tuamotu-Gambier,15-19 ans,2,0.0943641614871219
2000,Tuamotu-Gambier,20-24 ans,1,-0.0899399200633694
2000,Tuamotu-Gambier,20-24 ans,2,0.0831038033655433
2000,Tuamotu-Gambier,25-29 ans,1,-0.10333174745971
2000,Tuamotu-Gambier,25-29 ans,2,0.0943552401833365
2000,Tuamotu-Gambier,30-34 ans,1,-0.0924775226217348
2000,Tuamotu-Gambier,30-34 ans,2,0.0913138190345123
2000,Tuamotu-Gambier,35-39 ans,1,-0.0823108338920748
2000,Tuamotu-Gambier,35-39 ans,2,0.0802712894136928
2000,Tuamotu-Gambier,40-44 ans,1,-0.0623108584633898
2000,Tuamotu-Gambier,40-44 ans,2,0.0566162665663268
2000,Tuamotu-Gambier,45-49 ans,1,-0.0448076357818546
2000,Tuamotu-Gambier,45-49 ans,2,0.040409603077255
2000,Tuamotu-Gambier,50-54 ans,1,-0.031533750697595
2000,Tuamotu-Gambier,50-54 ans,2,0.0335963290321807
2000,Tuamotu-Gambier,55-59 ans,1,-0.0326187278263078
2000,Tuamotu-Gambier,55-59 ans,2,0.0303160771466028
2000,Tuamotu-Gambier,60-64 ans,1,-0.0274218947002438
2000,Tuamotu-Gambier,60-64 ans,2,0.0265843701173867
2000,Tuamotu-Gambier,65-69 ans,1,-0.0213148479235242
2000,Tuamotu-Gambier,65-69 ans,2,0.0212473859882932
2000,Tuamotu-Gambier,70-74 ans,1,-0.0120990690850164
2000,Tuamotu-Gambier,70-74 ans,2,0.010618024249033
2000,Tuamotu-Gambier,75-79 ans,1,-0.00808043051401041
2000,Tuamotu-Gambier,75-79 ans,2,0.00806058383056437
2000,Tuamotu-Gambier,80 ans et plus,1,-0.00149838950387136
2000,Tuamotu-Gambier,80 ans et plus,2,0.00541950618910804
2000,Tuamotu-Gambier,Moins de 5 ans,1,-0.0574830557747351
2000,Tuamotu-Gambier,Moins de 5 ans,2,0.0592943304463932
2001,Iles Du Vent,05-09 ans,1,-0.0961258805159639
2001,Iles Du Vent,05-09 ans,2,0.0949685279525295
2001,Iles Du Vent,10-14 ans,1,-0.10568481771924
2001,Iles Du Vent,10-14 ans,2,0.103121125270798
2001,Iles Du Vent,15-19 ans,1,-0.0956092806375543
2001,Iles Du Vent,15-19 ans,2,0.101460051149088
2001,Iles Du Vent,20-24 ans,1,-0.0772966223114897
2001,Iles Du Vent,20-24 ans,2,0.0791208166615288
2001,Iles Du Vent,25-29 ans,1,-0.0826152436095884
2001,Iles Du Vent,25-29 ans,2,0.0828790231461614
2001,Iles Du Vent,30-34 ans,1,-0.0886296986275839
2001,Iles Du Vent,30-34 ans,2,0.087074339242606
2001,Iles Du Vent,35-39 ans,1,-0.0819535916062303
2001,Iles Du Vent,35-39 ans,2,0.080477678986222
2001,Iles Du Vent,40-44 ans,1,-0.0658839766511848
2001,Iles Du Vent,40-44 ans,2,0.0638000843126081
2001,Iles Du Vent,45-49 ans,1,-0.0580058133212774
2001,Iles Du Vent,45-49 ans,2,0.0560023839965451
2001,Iles Du Vent,50-54 ans,1,-0.0415486942282768
2001,Iles Du Vent,50-54 ans,2,0.03870014262345
2001,Iles Du Vent,55-59 ans,1,-0.0338528059104739
2001,Iles Du Vent,55-59 ans,2,0.0370806342097836
2001,Iles Du Vent,60-64 ans,1,-0.0253911369485766
2001,Iles Du Vent,60-64 ans,2,0.0242766865124904
2001,Iles Du Vent,65-69 ans,1,-0.0210673688921955
2001,Iles Du Vent,65-69 ans,2,0.0183136736021441
2001,Iles Du Vent,70-74 ans,1,-0.0111269708472127
2001,Iles Du Vent,70-74 ans,2,0.0124180306912631
2001,Iles Du Vent,75-79 ans,1,-0.00669746896731585
2001,Iles Du Vent,75-79 ans,2,0.00829290501019322
2001,Iles Du Vent,80 ans et plus,1,-0.00294453427563058
2001,Iles Du Vent,80 ans et plus,2,0.0064948053012958
2001,Iles Du Vent,Moins de 5 ans,1,-0.0926697571351947
2001,Iles Du Vent,Moins de 5 ans,2,0.0909438264482989
2001,Iles Sous-Le-Vent,05-09 ans,1,-0.0998961099026853
2001,Iles Sous-Le-Vent,05-09 ans,2,0.0989684212352731
2001,Iles Sous-Le-Vent,10-14 ans,1,-0.109775757634949
2001,Iles Sous-Le-Vent,10-14 ans,2,0.106874035147885
2001,Iles Sous-Le-Vent,15-19 ans,1,-0.0993283241478067
2001,Iles Sous-Le-Vent,15-19 ans,2,0.10466757382821
2001,Iles Sous-Le-Vent,20-24 ans,1,-0.0662910532869136
2001,Iles Sous-Le-Vent,20-24 ans,2,0.0806209422686289
2001,Iles Sous-Le-Vent,25-29 ans,1,-0.0817879482068682
2001,Iles Sous-Le-Vent,25-29 ans,2,0.0838021571505031
2001,Iles Sous-Le-Vent,30-34 ans,1,-0.0885655763050706
2001,Iles Sous-Le-Vent,30-34 ans,2,0.0880297591980325
2001,Iles Sous-Le-Vent,35-39 ans,1,-0.0830562253434108
2001,Iles Sous-Le-Vent,35-39 ans,2,0.0824899835335041
2001,Iles Sous-Le-Vent,40-44 ans,1,-0.0678104179481791
2001,Iles Sous-Le-Vent,40-44 ans,2,0.065958952969665
2001,Iles Sous-Le-Vent,45-49 ans,1,-0.0594812239745874
2001,Iles Sous-Le-Vent,45-49 ans,2,0.047593648350118
2001,Iles Sous-Le-Vent,50-54 ans,1,-0.0436036339425514
2001,Iles Sous-Le-Vent,50-54 ans,2,0.0397715053545683
2001,Iles Sous-Le-Vent,55-59 ans,1,-0.0356708134182217
2001,Iles Sous-Le-Vent,55-59 ans,2,0.0332129803434222
2001,Iles Sous-Le-Vent,60-64 ans,1,-0.0265913880156496
2001,Iles Sous-Le-Vent,60-64 ans,2,0.0254809106812061
2001,Iles Sous-Le-Vent,65-69 ans,1,-0.0196949013980595
2001,Iles Sous-Le-Vent,65-69 ans,2,0.019282199936251
2001,Iles Sous-Le-Vent,70-74 ans,1,-0.0118951836850571
2001,Iles Sous-Le-Vent,70-74 ans,2,0.0129669408655371
2001,Iles Sous-Le-Vent,75-79 ans,1,-0.00618484898341327
2001,Iles Sous-Le-Vent,75-79 ans,2,0.00890404645717914
2001,Iles Sous-Le-Vent,80 ans et plus,1,-0.00372569552532062
2001,Iles Sous-Le-Vent,80 ans et plus,2,0.00711858498826207
2001,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.0966408982812562
2001,Iles Sous-Le-Vent,Moins de 5 ans,2,0.078791297743592
2001,Marquises,05-09 ans,1,-0.107852140400895
2001,Marquises,05-09 ans,2,0.118850524557963
2001,Marquises,10-14 ans,1,-0.125645348175486
2001,Marquises,10-14 ans,2,0.129224515502122
2001,Marquises,15-19 ans,1,-0.104561097936192
2001,Marquises,15-19 ans,2,0.108979392655733
2001,Marquises,20-24 ans,1,-0.0793627355859024
2001,Marquises,20-24 ans,2,0.0742440893316933
2001,Marquises,25-29 ans,1,-0.0786621584809059
2001,Marquises,25-29 ans,2,0.076020501579685
2001,Marquises,30-34 ans,1,-0.0852959039165894
2001,Marquises,30-34 ans,2,0.0825057922972482
2001,Marquises,35-39 ans,1,-0.0809016589203117
2001,Marquises,35-39 ans,2,0.0780560943270398
2001,Marquises,40-44 ans,1,-0.06533043599135
2001,Marquises,40-44 ans,2,0.0629232826485529
2001,Marquises,45-49 ans,1,-0.0516205772542639
2001,Marquises,45-49 ans,2,0.0519390898844437
2001,Marquises,50-54 ans,1,-0.0402430679297175
2001,Marquises,50-54 ans,2,0.0364280457329617
2001,Marquises,55-59 ans,1,-0.0378263824491418
2001,Marquises,55-59 ans,2,0.0352973701681209
2001,Marquises,60-64 ans,1,-0.0298319715794914
2001,Marquises,60-64 ans,2,0.0294379105011706
2001,Marquises,65-69 ans,1,-0.0241603010349827
2001,Marquises,65-69 ans,2,0.0217743692479054
2001,Marquises,70-74 ans,1,-0.0142482008616459
2001,Marquises,70-74 ans,2,0.0130336838175582
2001,Marquises,75-79 ans,1,-0.00861279762515603
2001,Marquises,75-79 ans,2,0.0104356933140722
2001,Marquises,80 ans et plus,1,-0.00369767945203946
2001,Marquises,80 ans et plus,2,0.00645545772352925
2001,Marquises,Moins de 5 ans,1,-0.0586962240951132
2001,Marquises,Moins de 5 ans,2,0.0668658197201844
2001,Australes,05-09 ans,1,-0.116793618276367
2001,Australes,05-09 ans,2,0.124108422632373
2001,Australes,10-14 ans,1,-0.15063396439848
2001,Australes,10-14 ans,2,0.164579411681827
2001,Australes,15-19 ans,1,-0.107387954433475
2001,Australes,15-19 ans,2,0.119268993088058
2001,Australes,20-24 ans,1,-0.0774784839859242
2001,Australes,20-24 ans,2,0.0661576330671814
2001,Australes,25-29 ans,1,-0.0856860804799995
2001,Australes,25-29 ans,2,0.0780842317077835
2001,Australes,30-34 ans,1,-0.0803731604731191
2001,Australes,30-34 ans,2,0.0849435921977021
2001,Australes,35-39 ans,1,-0.0814600763264564
2001,Australes,35-39 ans,2,0.0845573384403109
2001,Australes,40-44 ans,1,-0.0637926979662799
2001,Australes,40-44 ans,2,0.0617818618619794
2001,Australes,45-49 ans,1,-0.0592660381282428
2001,Australes,45-49 ans,2,0.0553470728447037
2001,Australes,50-54 ans,1,-0.0387406086097098
2001,Australes,50-54 ans,2,0.0340620714822572
2001,Australes,55-59 ans,1,-0.032914751783526
2001,Australes,55-59 ans,2,0.035656102421295
2001,Australes,60-64 ans,1,-0.0315444907244988
2001,Australes,60-64 ans,2,0.03103797865941
2001,Australes,65-69 ans,1,-0.0253828106095135
2001,Australes,65-69 ans,2,0.0221876352788407
2001,Australes,70-74 ans,1,-0.0157615250130952
2001,Australes,70-74 ans,2,0.0169602738290215
2001,Australes,75-79 ans,1,-0.0120960766801976
2001,Australes,75-79 ans,2,0.00932875543851094
2001,Australes,80 ans et plus,1,-0.00495182949287707
2001,Australes,80 ans et plus,2,0.00843129581213244
2001,Australes,Moins de 5 ans,1,-0.0157358326182385
2001,Australes,Moins de 5 ans,2,0.0104502478380033
2001,Tuamotu-Gambier,05-09 ans,1,-0.110415416760642
2001,Tuamotu-Gambier,05-09 ans,2,0.129176729507041
2001,Tuamotu-Gambier,10-14 ans,1,-0.130424501425277
2001,Tuamotu-Gambier,10-14 ans,2,0.124940718124921
2001,Tuamotu-Gambier,15-19 ans,1,-0.0959268424390773
2001,Tuamotu-Gambier,15-19 ans,2,0.0960734447673865
2001,Tuamotu-Gambier,20-24 ans,1,-0.0916358294414284
2001,Tuamotu-Gambier,20-24 ans,2,0.0883372314935795
2001,Tuamotu-Gambier,25-29 ans,1,-0.0954028587650354
2001,Tuamotu-Gambier,25-29 ans,2,0.0956797559777081
2001,Tuamotu-Gambier,30-34 ans,1,-0.0943288030408082
2001,Tuamotu-Gambier,30-34 ans,2,0.095412725652053
2001,Tuamotu-Gambier,35-39 ans,1,-0.0832773625561507
2001,Tuamotu-Gambier,35-39 ans,2,0.0793215772692816
2001,Tuamotu-Gambier,40-44 ans,1,-0.0581670866791546
2001,Tuamotu-Gambier,40-44 ans,2,0.0569964516583688
2001,Tuamotu-Gambier,45-49 ans,1,-0.0527745687865526
2001,Tuamotu-Gambier,45-49 ans,2,0.0479173253541675
2001,Tuamotu-Gambier,50-54 ans,1,-0.0304903133392822
2001,Tuamotu-Gambier,50-54 ans,2,0.0320856839747521
2001,Tuamotu-Gambier,55-59 ans,1,-0.0330919581822382
2001,Tuamotu-Gambier,55-59 ans,2,0.0337082931772038
2001,Tuamotu-Gambier,60-64 ans,1,-0.0281800340564116
2001,Tuamotu-Gambier,60-64 ans,2,0.0283075953176366
2001,Tuamotu-Gambier,65-69 ans,1,-0.0219915679724476
2001,Tuamotu-Gambier,65-69 ans,2,0.0206914695048321
2001,Tuamotu-Gambier,70-74 ans,1,-0.0134198840159785
2001,Tuamotu-Gambier,70-74 ans,2,0.0127718871539748
2001,Tuamotu-Gambier,75-79 ans,1,-0.00832351390442409
2001,Tuamotu-Gambier,75-79 ans,2,0.00749718113493602
2001,Tuamotu-Gambier,80 ans et plus,1,-0.00240452402768603
2001,Tuamotu-Gambier,80 ans et plus,2,0.0056785370090318
2001,Tuamotu-Gambier,Moins de 5 ans,1,-0.0468128110800716
2001,Tuamotu-Gambier,Moins de 5 ans,2,0.045403392923125
2002,Iles Du Vent,05-09 ans,1,-0.0981842763502863
2002,Iles Du Vent,05-09 ans,2,0.110233572462928
2002,Iles Du Vent,10-14 ans,1,-0.104175638293795
2002,Iles Du Vent,10-14 ans,2,0.10248380723894
2002,Iles Du Vent,15-19 ans,1,-0.0963378906795708
2002,Iles Du Vent,15-19 ans,2,0.10336751430075
2002,Iles Du Vent,20-24 ans,1,-0.0929256313947387
2002,Iles Du Vent,20-24 ans,2,0.0806449017293365
2002,Iles Du Vent,25-29 ans,1,-0.0813121808333641
2002,Iles Du Vent,25-29 ans,2,0.082147989447305
2002,Iles Du Vent,30-34 ans,1,-0.0859760474672052
2002,Iles Du Vent,30-34 ans,2,0.0868414190519903
2002,Iles Du Vent,35-39 ans,1,-0.0834813727432078
2002,Iles Du Vent,35-39 ans,2,0.0839575929986025
2002,Iles Du Vent,40-44 ans,1,-0.0681508456736342
2002,Iles Du Vent,40-44 ans,2,0.0661043283052535
2002,Iles Du Vent,45-49 ans,1,-0.0594927740608241
2002,Iles Du Vent,45-49 ans,2,0.0668539179037067
2002,Iles Du Vent,50-54 ans,1,-0.0435312355911285
2002,Iles Du Vent,50-54 ans,2,0.0416151166389699
2002,Iles Du Vent,55-59 ans,1,-0.0345277006133881
2002,Iles Du Vent,55-59 ans,2,0.0323770455765068
2002,Iles Du Vent,60-64 ans,1,-0.0267446492250693
2002,Iles Du Vent,60-64 ans,2,0.0252208645927374
2002,Iles Du Vent,65-69 ans,1,-0.0190032714164201
2002,Iles Du Vent,65-69 ans,2,0.0189695658941428
2002,Iles Du Vent,70-74 ans,1,-0.0115850141861178
2002,Iles Du Vent,70-74 ans,2,0.0128292919501977
2002,Iles Du Vent,75-79 ans,1,-0.00616717815805928
2002,Iles Du Vent,75-79 ans,2,0.00875991209499401
2002,Iles Du Vent,80 ans et plus,1,-0.0030223408147116
2002,Iles Du Vent,80 ans et plus,2,0.00636845375029791
2002,Iles Du Vent,Moins de 5 ans,1,-0.0871771074473464
2002,Iles Du Vent,Moins de 5 ans,2,0.0861342707337212
2002,Iles Sous-Le-Vent,05-09 ans,1,-0.100508867294359
2002,Iles Sous-Le-Vent,05-09 ans,2,0.0974555138475541
2002,Iles Sous-Le-Vent,10-14 ans,1,-0.0937771067629662
2002,Iles Sous-Le-Vent,10-14 ans,2,0.0898970832692226
2002,Iles Sous-Le-Vent,15-19 ans,1,-0.100300152523744
2002,Iles Sous-Le-Vent,15-19 ans,2,0.106610633016774
2002,Iles Sous-Le-Vent,20-24 ans,1,-0.0803279569365677
2002,Iles Sous-Le-Vent,20-24 ans,2,0.0817618930101224
2002,Iles Sous-Le-Vent,25-29 ans,1,-0.0818503847051738
2002,Iles Sous-Le-Vent,25-29 ans,2,0.0831861532644932
2002,Iles Sous-Le-Vent,30-34 ans,1,-0.088105013658022
2002,Iles Sous-Le-Vent,30-34 ans,2,0.0868121388121841
2002,Iles Sous-Le-Vent,35-39 ans,1,-0.0860995659674263
2002,Iles Sous-Le-Vent,35-39 ans,2,0.0857224127664379
2002,Iles Sous-Le-Vent,40-44 ans,1,-0.0706530797404761
2002,Iles Sous-Le-Vent,40-44 ans,2,0.0686559227679819
2002,Iles Sous-Le-Vent,45-49 ans,1,-0.0606157976595227
2002,Iles Sous-Le-Vent,45-49 ans,2,0.0580435948871557
2002,Iles Sous-Le-Vent,50-54 ans,1,-0.0458696580248338
2002,Iles Sous-Le-Vent,50-54 ans,2,0.0365774559679956
2002,Iles Sous-Le-Vent,55-59 ans,1,-0.0365249233845153
2002,Iles Sous-Le-Vent,55-59 ans,2,0.0338560049312488
2002,Iles Sous-Le-Vent,60-64 ans,1,-0.0279784472531164
2002,Iles Sous-Le-Vent,60-64 ans,2,0.0266409918049558
2002,Iles Sous-Le-Vent,65-69 ans,1,-0.0204389928431878
2002,Iles Sous-Le-Vent,65-69 ans,2,0.0199417461782844
2002,Iles Sous-Le-Vent,70-74 ans,1,-0.0123444476760182
2002,Iles Sous-Le-Vent,70-74 ans,2,0.0136529023297077
2002,Iles Sous-Le-Vent,75-79 ans,1,-0.00680474633803744
2002,Iles Sous-Le-Vent,75-79 ans,2,0.00923614821629134
2002,Iles Sous-Le-Vent,80 ans et plus,1,-0.00393621406385694
2002,Iles Sous-Le-Vent,80 ans et plus,2,0.00769300062301489
2002,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.0943078474168731
2002,Iles Sous-Le-Vent,Moins de 5 ans,2,0.0942564043065758
2002,Marquises,05-09 ans,1,-0.0987794280444303
2002,Marquises,05-09 ans,2,0.112129934245639
2002,Marquises,10-14 ans,1,-0.117327908101212
2002,Marquises,10-14 ans,2,0.120826940635372
2002,Marquises,15-19 ans,1,-0.100008308662511
2002,Marquises,15-19 ans,2,0.101838505154255
2002,Marquises,20-24 ans,1,-0.0736763007344167
